source,source.doi,Reference,author, year,doi,System,zone, Sampling.location,unaligned.particle.L.master,unaligned.particle.kg.master,fiber.percentage,frequent.polymer,sample.matrix,Min.particle.size.um,Max.particle.size.um,Lowest_size_of_fitration_um,Lowest_size_reported_um
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dean et al. 2018,Dean et al. ,2018,10.1016/j.jglr.2018.07.014,Lake,Boundary Zone,USA,,0.000000,0.000000,PE,soil,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dean et al. 2018,Dean et al. ,2018,10.1016/j.jglr.2018.07.014,Lake,Boundary Zone,USA,,27.000000,0.670000,PE,soil,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dean et al. 2018,Dean et al. ,2018,10.1016/j.jglr.2018.07.014,Lake,Boundary Zone,USA,,79.000000,0.530000,PE,soil,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dean et al. 2018,Dean et al. ,2018,10.1016/j.jglr.2018.07.014,Lake,Boundary Zone,USA,,155.000000,0.580000,PE,soil,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dean et al. 2018,Dean et al. ,2018,10.1016/j.jglr.2018.07.014,Lake,Boundary Zone,USA,,62.000000,0.000000,PE,soil,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dean et al. 2018,Dean et al. ,2018,10.1016/j.jglr.2018.07.014,Lake,Boundary Zone,USA,,36.000000,0.640000,PE,soil,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dean et al. 2018,Dean et al. ,2018,10.1016/j.jglr.2018.07.014,Lake,Boundary Zone,USA,,0.000000,0.000000,PE,soil,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dean et al. 2018,Dean et al. ,2018,10.1016/j.jglr.2018.07.014,Lake,Boundary Zone,USA,,118.000000,0.500000,PE,soil,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dean et al. 2018,Dean et al. ,2018,10.1016/j.jglr.2018.07.014,Lake,Boundary Zone,USA,,26.000000,1.000000,PE,soil,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dean et al. 2018,Dean et al. ,2018,10.1016/j.jglr.2018.07.014,Lake,Boundary Zone,USA,,126.000000,0.330000,PE,soil,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dean et al. 2018,Dean et al. ,2018,10.1016/j.jglr.2018.07.014,Lake,Boundary Zone,USA,,24.000000,0.670000,PE,soil,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dean et al. 2018,Dean et al. ,2018,10.1016/j.jglr.2018.07.014,Lake,Boundary Zone,USA,,66.000000,0.440000,PE,soil,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dean et al. 2018,Dean et al. ,2018,10.1016/j.jglr.2018.07.014,Lake,Boundary Zone,USA,,391.000000,0.920000,PE,soil,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dean et al. 2018,Dean et al. ,2018,10.1016/j.jglr.2018.07.014,Lake,Boundary Zone,USA,,42.000000,0.190000,PE,soil,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dean et al. 2018,Dean et al. ,2018,10.1016/j.jglr.2018.07.014,Lake,Boundary Zone,USA,,10.000000,0.400000,PE,soil,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dean et al. 2018,Dean et al. ,2018,10.1016/j.jglr.2018.07.014,Lake,Boundary Zone,USA,,42.000000,0.000000,PE,soil,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dean et al. 2018,Dean et al. ,2018,10.1016/j.jglr.2018.07.014,Lake,Boundary Zone,USA,,462.000000,0.400000,PE,soil,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dean et al. 2018,Dean et al. ,2018,10.1016/j.jglr.2018.07.014,Lake,Boundary Zone,USA,,60.000000,0.850000,PE,soil,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dean et al. 2018,Dean et al. ,2018,10.1016/j.jglr.2018.07.014,Lake,Boundary Zone,USA,,66.000000,0.640000,PE,soil,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dean et al. 2018,Dean et al. ,2018,10.1016/j.jglr.2018.07.014,Lake,Boundary Zone,USA,,127.000000,0.940000,PE,soil,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dean et al. 2018,Dean et al. ,2018,10.1016/j.jglr.2018.07.014,Lake,Boundary Zone,USA,,146.000000,0.620000,PE,soil,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dean et al. 2018,Dean et al. ,2018,10.1016/j.jglr.2018.07.014,Lake,Boundary Zone,USA,,63.000000,0.510000,PE,soil,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dean et al. 2018,Dean et al. ,2018,10.1016/j.jglr.2018.07.014,Lake,Boundary Zone,USA,,50.000000,0.200000,PE,soil,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dehghani et al. 2017,Dehghani et al. ,2017,https://doi.org/10.1007/s11356-017-9674-1,Urban Soil & Street Dust,Source Zone,Iran,,2933.330000,0.340000,,soil,100,,2,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dehghani et al. 2017,Dehghani et al. ,2017,https://doi.org/10.1007/s11356-017-9674-1,Urban Soil & Street Dust,Source Zone,Iran,,3166.670000,0.340000,,soil,100,,2,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dehghani et al. 2017,Dehghani et al. ,2017,https://doi.org/10.1007/s11356-017-9674-1,Urban Soil & Street Dust,Source Zone,Iran,,3733.330000,0.340000,,soil,100,,2,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dehghani et al. 2017,Dehghani et al. ,2017,https://doi.org/10.1007/s11356-017-9674-1,Urban Soil & Street Dust,Source Zone,Iran,,4933.330000,0.340000,,soil,100,,2,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dehghani et al. 2017,Dehghani et al. ,2017,https://doi.org/10.1007/s11356-017-9674-1,Urban Soil & Street Dust,Source Zone,Iran,,5100.000000,0.340000,,soil,100,,2,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dehghani et al. 2017,Dehghani et al. ,2017,https://doi.org/10.1007/s11356-017-9674-1,Urban Soil & Street Dust,Source Zone,Iran,,7100.000000,0.340000,,soil,100,,2,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dehghani et al. 2017,Dehghani et al. ,2017,https://doi.org/10.1007/s11356-017-9674-1,Urban Soil & Street Dust,Source Zone,Iran,,9033.330000,0.340000,,soil,100,,2,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dehghani et al. 2017,Dehghani et al. ,2017,https://doi.org/10.1007/s11356-017-9674-1,Urban Soil & Street Dust,Source Zone,Iran,,12900.000000,0.340000,,soil,100,,2,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dehghani et al. 2017,Dehghani et al. ,2017,https://doi.org/10.1007/s11356-017-9674-1,Urban Soil & Street Dust,Source Zone,Iran,,19233.330000,0.340000,,soil,100,,2,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dehghani et al. 2017,Dehghani et al. ,2017,https://doi.org/10.1007/s11356-017-9674-1,Urban Soil & Street Dust,Source Zone,Iran,,20166.670000,0.340000,,soil,100,,2,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Deng et al. 2020,Deng et al. ,2020,https://doi.org/10.1016/j.envpol.2019.113658,River,Conveyer Zone,China,,16.700000,0.790000,PET,soil,17,,20,17
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Deng et al. 2020,Deng et al. ,2020,https://doi.org/10.1016/j.envpol.2019.113658,River,Conveyer Zone,China,,1323.300000,0.790000,PET,soil,17,,20,17
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,,80.000000,1.000000,PS,soil,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,,37.000000,1.000000,PS,soil,500,,48,500
